0 	 1110.92 	 279.638 	 36.796
1 	 718.455 	 319.967 	 37.6133
2 	 344.135 	 1212.96 	 50.9796
3 	 229.492 	 2640.6 	 36.9005
4 	 253.562 	 587.88 	 36.1686
5 	 241.638 	 503.725 	 35.8057
6 	 299.083 	 326.248 	 37.9847
7 	 661.139 	 173.393 	 35.0066
8 	 328.615 	 116.301 	 34.8261
9 	 249.494 	 97.9214 	 34.7896
10 	 114.575 	 91.8096 	 35.0083
11 	 100.406 	 105.337 	 36.2024
12 	 93.7427 	 95.1001 	 33.9832
13 	 94.7407 	 91.8314 	 33.7944
14 	 93.3149 	 120.877 	 33.4734
15 	 88.961 	 291.882 	 33.0421
16 	 81.8558 	 143.076 	 33.498
17 	 76.1399 	 93.732 	 32.9899
18 	 73.3194 	 132.587 	 33.1299
19 	 71.2363 	 69.9586 	 44.4756
20 	 67.093 	 47.609 	 31.6593
21 	 65.5644 	 45.8632 	 32.6159
22 	 68.1491 	 44.729 	 39.3622
23 	 73.6989 	 75.3977 	 34.1597
24 	 63.3992 	 42.1549 	 32.412
25 	 61.8329 	 41.0933 	 32.3373
26 	 61.1806 	 40.5046 	 31.5877
27 	 59.9939 	 39.1041 	 31.264
28 	 56.9684 	 38.4421 	 31.4079
29 	 55.6219 	 38.3828 	 31.5849
30 	 65.0626 	 40.6273 	 31.0642
31 	 53.0846 	 38.5239 	 31.21
32 	 51.185 	 38.2748 	 31.2179
33 	 49.9535 	 37.9662 	 31.4185
34 	 49.2237 	 36.7698 	 30.62
35 	 48.8194 	 39.6968 	 30.619
36 	 48.1838 	 93.4471 	 31.3233
37 	 47.4454 	 38.666 	 30.4137
38 	 47.4401 	 36.99 	 30.5301
39 	 46.2473 	 35.2019 	 30.1333
40 	 45.8736 	 35.0072 	 29.971
41 	 44.9946 	 35.0294 	 29.569
42 	 58.2131 	 36.1192 	 29.569
43 	 57.33 	 35.7021 	 29.952
44 	 44.4938 	 35.3589 	 29.5968
45 	 43.5553 	 34.5891 	 29.5707
46 	 42.8138 	 34.7487 	 28.5698
47 	 43.014 	 34.599 	 29.5283
48 	 42.9935 	 34.6833 	 28.7915
49 	 42.3906 	 34.1501 	 28.8708
50 	 47.0171 	 33.2091 	 28.2452
51 	 40.7785 	 33.2414 	 28.2259
52 	 40.2644 	 32.4503 	 27.7958
53 	 40.1369 	 32.3103 	 28.0556
54 	 40.0406 	 32.7732 	 27.9553
55 	 40.1046 	 32.2843 	 27.9858
56 	 39.5198 	 32.309 	 27.6897
57 	 39.928 	 32.6031 	 27.4629
